State Name,Year,Dist Code,State Code,RICE AREA (1000 ha),RICE PRODUCTION (1000 tons),RICE YIELD (Kg per ha),WHEAT AREA (1000 ha),WHEAT PRODUCTION (1000 tons),WHEAT YIELD (Kg per ha),KHARIF SORGHUM AREA (1000 ha),KHARIF SORGHUM PRODUCTION (1000 tons),KHARIF SORGHUM YIELD (Kg per ha),RABI SORGHUM AREA (1000 ha),RABI SORGHUM PRODUCTION (1000 tons),RABI SORGHUM YIELD (Kg per ha),SORGHUM AREA (1000 ha),SORGHUM PRODUCTION (1000 tons),SORGHUM YIELD (Kg per ha),PEARL MILLET AREA (1000 ha),PEARL MILLET PRODUCTION (1000 tons),PEARL MILLET YIELD (Kg per ha),MAIZE AREA (1000 ha),MAIZE PRODUCTION (1000 tons),MAIZE YIELD (Kg per ha),FINGER MILLET AREA (1000 ha),FINGER MILLET PRODUCTION (1000 tons),FINGER MILLET YIELD (Kg per ha),BARLEY AREA (1000 ha),BARLEY PRODUCTION (1000 tons),BARLEY YIELD (Kg per ha),CHICKPEA AREA (1000 ha),CHICKPEA PRODUCTION (1000 tons),CHICKPEA YIELD (Kg per ha),PIGEONPEA AREA (1000 ha),PIGEONPEA PRODUCTION (1000 tons),PIGEONPEA YIELD (Kg per ha),MINOR PULSES AREA (1000 ha),MINOR PULSES PRODUCTION (1000 tons),MINOR PULSES YIELD (Kg per ha),GROUNDNUT AREA (1000 ha),GROUNDNUT PRODUCTION (1000 tons),GROUNDNUT YIELD (Kg per ha),SESAMUM AREA (1000 ha),SESAMUM PRODUCTION (1000 tons),SESAMUM YIELD (Kg per ha),RAPESEED AND MUSTARD AREA (1000 ha),RAPESEED AND MUSTARD PRODUCTION (1000 tons),RAPESEED AND MUSTARD YIELD (Kg per ha),SAFFLOWER AREA (1000 ha),SAFFLOWER PRODUCTION (1000 tons),SAFFLOWER YIELD (Kg per ha),CASTOR AREA (1000 ha),CASTOR PRODUCTION (1000 tons),CASTOR YIELD (Kg per ha),LINSEED AREA (1000 ha),LINSEED PRODUCTION (1000 tons),LINSEED YIELD (Kg per ha),SUNFLOWER AREA (1000 ha),SUNFLOWER PRODUCTION (1000 tons),SUNFLOWER YIELD (Kg per ha),SOYABEAN AREA (1000 ha),SOYABEAN PRODUCTION (1000 tons),SOYABEAN YIELD (Kg per ha),OILSEEDS AREA (1000 ha),OILSEEDS PRODUCTION (1000 tons),OILSEEDS YIELD (Kg per ha),SUGARCANE AREA (1000 ha),SUGARCANE PRODUCTION (1000 tons),SUGARCANE YIELD (Kg per ha),COTTON AREA (1000 ha),COTTON PRODUCTION (1000 tons),COTTON YIELD (Kg per ha),FRUITS AREA (1000 ha),VEGETABLES AREA (1000 ha),FRUITS AND VEGETABLES AREA (1000 ha),POTATOES AREA (1000 ha),ONION AREA (1000 ha),FODDER AREA (1000 ha),subdivision,YEAR,JUN,JUL,AUG,SEP
kerala,2016,656.2,19,17.139,43.647,2527.195,0,0,200,0,0,0,0,0,0,0.014,0.011,78.571,0,0,0,0.006,0.006,621.47,0.003,0.004,459.23,0,0,0,0,0,0,0.018,0.028,157.955,0.155,0.142,1036.574,0.036,0.05,141.061,0.018,0.005,208.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106,1.13,6114.281,0.008,0.002,27,0,0,0,0.055,0.003,0,kerala,2016,595.7,441.5,231,84.1
kerala,2017,656.2,19,18.91,52.132,2697.348,0,0,200,0,0,0,0,0,0,0.017,0.014,79.885,0,0,0,0.007,0.016,719.205,0.009,0.011,451.728,0,0,0,0,0,0,0.021,0.032,156.039,0.18,0.162,996.861,0.027,0.038,139.416,0.023,0.009,938.372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105,1.151,6346.943,0.008,0.002,28.286,0,0,0,0.051,0.001,0,kerala,2017,579.8,378.5,462.6,435.5
madhya pradesh,1966,25,6,34.34054054,10.11351351,392.8562162,55.54054054,27.06486486,492.0421622,61.25135135,37.07027027,622.2416216,0,0,0,61.25135135,37.07027027,622.2416216,6.705405405,5.221621622,444.0937838,12.81621622,9.554054054,776.0840541,0.045945946,0.005405405,4.158108108,3.583783784,1.943243243,419.6575676,41.83783784,15.62702703,372.1518919,10.97027027,2.9,252.2472973,28.99297297,-1,-1,12.09459459,3.932432432,295.8735135,11.90540541,1.37027027,127.2686486,1.627027027,0.324324324,100.7227027,0.035675676,0,0,0.032432432,0.005405405,15.76567568,7.675675676,1.637837838,217.4478378,0,0,0,0,0,0,39.30459459,-1,-1,1.021621622,2.354054054,1984.778378,21.84054054,1.367567568,28.81054054,0.745945946,1.171621622,1.915675676,0.288108108,0.208378378,18.79324324,madhya pradesh,1966,139.8,262.55,231.25,76.6
madhya pradesh,1967,25,6,33.78108108,22.41621622,641.9956757,69.54054054,49.5972973,699.67,67.37027027,55.21081081,831.9337838,0,0,0,67.37027027,55.21081081,831.9337838,7.675675676,4.021621622,277.0727027,13.80810811,14.94324324,1082.010541,0.054054054,0.010810811,9.008918919,4.362162162,4.364864865,737.512973,38.24324324,21.54054054,520.847027,11.1,7.110810811,656.7086486,27.83459459,-1,-1,10.10540541,8.191891892,575.8913514,10.54054054,1.213513514,122.5975676,2.578378378,0.72972973,154.5032432,0.035135135,0,0,0.062162162,0.021621622,59.20189189,10.07297297,2.575675676,273.6578378,0,0,0,0,0,0,39.45324324,-1,-1,0.864864865,2.286486486,2170.125946,20.70810811,1.583783784,32.83972973,0.777567568,1.515945946,2.291891892,0.368378378,0.18,21.30891892,madhya pradesh,1967,122,309.65,366.8,240.9
madhya pradesh,1968,25,6,35.37027027,18.07027027,517.4840541,78.78918919,52.80540541,671.2897297,62.92702703,42.27837838,703.8686486,0.037837838,0,0,62.96486486,42.27837838,702.9118919,6.486486486,2.862162162,281.7962162,13.48108108,7.008108108,676.4964865,0.037837838,0.010810811,9.008918919,4.267567568,3.12972973,590.6932432,37.85675676,18.62162162,456.4516216,11.25135135,5.521621622,500.2213514,29.68756757,-1,-1,12.6,5.913513514,380.9724324,9.275675676,1.764864865,207.7462162,2.767567568,0.918918919,172.7421622,0.024864865,0,0,0.091891892,0.02972973,57.05702703,8.910810811,1.859459459,212.3237838,0,0,0,0,0,0,38.48297297,-1,-1,1.272972973,3.194594595,2100.877838,18.34324324,1.654054054,36.12567568,0.826216216,1.353243243,2.178918919,0.43,0.21,21.65243243,madhya pradesh,1968,68.15,380.35,286.95,122.5
madhya pradesh,1969,25,6,36.25135135,24.8972973,589.3756757,88.04324324,60.81621622,713.1321622,61.65675676,37.23783784,630.9916216,0,0,0,61.65675676,37.23783784,630.9916216,6.232432432,3.818918919,367.9264865,13.18378378,8.456756757,694.29,0.032432432,0.010810811,9.008918919,4.821621622,4.651351351,661.8043243,39.00810811,21.7972973,546.3140541,11.32972973,6.978378378,621.3897297,31.34108108,10.34054054,318.2421622,10.16756757,7.194594595,530.1435135,8.272972973,1.437837838,178.4210811,2.667567568,0.794594595,165.5727027,0.024054054,0,0,0.094594595,0.035135135,45.34513514,10.58378378,3.008108108,287.8475676,0,0,0,0,0,0,37.92459459,13.59189189,365.6805405,1.57027027,3.875675676,2203.154054,18.24054054,1.578378378,34.43513514,0.782972973,1.21,1.991081081,0.349189189,0.193243243,21.74459459,madhya pradesh,1969,44.95,470.55,396.1,211.7
madhya pradesh,1970,25,6,36.17297297,25.55135135,649.0018919,89.67027027,68.50810811,812.2602703,58.07837838,35.72432432,654.1024324,0,0,0,58.07837838,35.72432432,654.1024324,5.97027027,3.237837838,313.2483784,13.41891892,13.40540541,1079.656757,0.02972973,0.008108108,7.371081081,4.659459459,4.451351351,712.6821622,41.05675676,21.71621622,516.467027,11.77297297,9.251351351,802.6440541,31.82432432,10.3,315.1035135,11.73783784,8.416216216,600.9754054,8.410810811,1.243243243,147.8262162,3.583783784,0.991891892,143.8478378,0.016486486,0,0,0.097297297,0.02972973,36.56567568,10.89189189,2.564864865,240.3494595,0,0,0,0,0,0,40.62972973,14.28648649,344.6483784,1.445945946,3.794594595,2217.898378,18.45135135,1.010810811,20.07945946,0.804054054,1.205135135,2.008648649,0.34972973,0.203783784,21.67405405,madhya pradesh,1970,225.45,226.9,414.75,257.7
madhya pradesh,1971,25,6,39.06216216,31.3972973,731.2494595,96.2027027,83.88378378,858.5294595,52.35135135,33.65135135,628.8272973,0,0,0,52.35135135,33.65135135,628.8272973,5.318918919,3.348648649,349.5508108,13.53513514,10.68648649,876.0959459,0.02972973,0.010810811,9.828108108,4.240540541,3.959459459,721.6756757,42.92162162,29.52162162,654.7832432,11.86756757,9.756756757,793.7556757,31.51351351,10.21351351,318.1413514,12.41891892,7.456756757,515.5062162,7.310810811,0.981081081,144.1175676,4.013513514,1.375675676,173.0354054,0.015945946,0,0,0.075675676,0.02972973,34.53432432,12.75135135,3.52972973,282.8762162,0,0,0,0,0,0,43.59459459,15.00540541,336.8478378,1.243243243,3.443243243,2415.103243,18.83783784,1.775675676,33.58594595,0.761351351,1.175135135,1.935135135,0.361621622,0.174864865,21.71351351,madhya pradesh,1971,270.65,476.35,253.75,184.4
madhya pradesh,1972,25,6,39.28378378,24.02432432,629.2318919,85.78918919,60.19459459,703.9294595,59.40810811,46.79459459,869.7608108,0,0,0,59.40810811,46.79459459,869.7608108,6.032432432,3.918918919,469.9089189,14.26756757,14,936.2918919,0.02972973,0,0,4.448648649,3.937837838,653.9678378,41.24594595,28.4972973,619.467027,12.58648649,10.53783784,849.4783784,33.56216216,10.42162162,318.4289189,10.96486486,7.316216216,499.9178378,6.718918919,1.524324324,227.1681081,4.440540541,2.013513514,288.3854054,0.018918919,0.002702703,4.504594595,0.035135135,0.010810811,56.30621622,11.75945946,3.259459459,282.3764865,0,0,0,0,0,0,39.9,14.68648649,376.2102703,1.224324324,3.227027027,2224.755946,18.51621622,1.610810811,36.10108108,0.793513514,1.289189189,2.082162162,0.411351351,0.194864865,22.06837838,madhya pradesh,1972,73.1,184.9,486.35,107.6
madhya pradesh,1973,25,6,38.01081081,27.66756757,735.7024324,85.17297297,66.87297297,780.3451351,54.17027027,32.15675676,725.802973,0,0,0,54.17027027,32.15675676,725.802973,5.897297297,5.748648649,434.2940541,14.2027027,8.962162162,740.1337838,0.032432432,0.008108108,6.756756757,4.651351351,3.864864865,817.4116216,46.55945946,26.9027027,549.7908108,12.30810811,6.751351351,552.3678378,38.07297297,11.42162162,296.0705405,11.09189189,5.240540541,401.4848649,7.183783784,1.378378378,177.8937838,4.286486486,2.032432432,260.1891892,0.021621622,0.005405405,7.721891892,0.059459459,0.018918919,42.34216216,14.42972973,3.77027027,277.0818919,0,0,0,0,0,0,45.88648649,14.33513514,314.4264865,1.075675676,3.586486486,2723.324324,16.40540541,0.845945946,21.11945946,0.797027027,1.399459459,2.195405405,0.418378378,0.232162162,22.34432432,madhya pradesh,1973,64.1,497.8,454.95,231.15
madhya pradesh,1974,25,6,37.86486486,16.67297297,483.3545946,72.99189189,62.27297297,887.3997297,56.06756757,50.13243243,860.9694595,0,0,0,56.06756757,50.13243243,860.9694595,4.859459459,2.386486486,370.8678378,15.02432432,11.29459459,809.8456757,0.032432432,0.008108108,6.756756757,5.421621622,5.291891892,851.1048649,46.87027027,29.21621622,604.9416216,12.21621622,9.543243243,776.7389189,39.97567568,12.76756757,316.9281081,11.2972973,7.535135135,576.1718919,7.2,1.243243243,180.0672973,4.816216216,2.613513514,312.9594595,0.027027027,0.005405405,9.008918919,0.102702703,0.035135135,62.16756757,15.78918919,4.648648649,301.2497297,0,0,0,0,0,0,47.83243243,17.62162162,378.7535135,1.567567568,4.721621622,2743.032703,16.73513514,1.789189189,42.65135135,0.775135135,1.400810811,2.173783784,0.461621622,0.218378378,22.73702703,madhya pradesh,1974,70.15,294.75,397.25,59.9
madhya pradesh,1975,25,6,38.62162162,29.84594595,732.6462162,86.85135135,71.98648649,857.6608108,52.57837838,36.05135135,747.9586486,0,0,0,52.57837838,36.05135135,747.9586486,5.321621622,3.224324324,377.9137838,14.77297297,17.10540541,1005.949459,0.035135135,0.010810811,8.315945946,5.467567568,5.859459459,988.1405405,48.72702703,31.60810811,632.9232432,12.38648649,10.20810811,821.3016216,38.48378378,14.2027027,364.3302703,12.45405405,10.37027027,658.9643243,6.286486486,1.072972973,201.9643243,5.57027027,3.010810811,321.7140541,0.021621622,0.002702703,5.405405405,0.064864865,0.027027027,71.03243243,14.46756757,4.627027027,330.7805405,0,0,0,0,0,0,44.08378378,19.48108108,473.2024324,1.913513514,5.786486486,2814.973243,17.08378378,1.240540541,24.2272973,0.815405405,1.454594595,2.268918919,0.436486486,0.244054054,22.35837838,madhya pradesh,1975,163.35,318.65,462.7,209.1
madhya pradesh,1976,25,6,39.85405405,23.90540541,619.5778378,81.72972973,62.02432432,832.3516216,50.25675676,34.56486486,733.282973,0,0,0,50.25675676,34.56486486,733.282973,5.205405405,3.337837838,353.6124324,15.57567568,16.98108108,1170.36973,0.032432432,0,0,4.637837838,3.318918919,655.7443243,51.27297297,27.30540541,524.07,12.22972973,6.883783784,558.8343243,39.33783784,12.20810811,313.647027,13.25135135,8.421621622,508.6854054,6.135135135,0.935135135,162.3302703,4.075675676,1.118918919,135.3021622,0.021621622,0.002702703,5.405405405,0.054054054,0.021621622,90.90918919,12.14864865,2.421621622,215.5208108,0,0,0,0,0,0,41.56756757,13.48918919,339.8845946,1.916216216,5.789189189,2753.877838,16.55135135,1.294594595,27.26675676,0.835675676,1.445405405,2.28,0.441621622,0.191621622,23.38675676,madhya pradesh,1976,121.7,315.55,359.4,178.4
madhya pradesh,1977,25,6,41.41621622,32.55135135,712.9027027,91.67297297,80.15675676,903.1305405,51.91891892,39.04594595,787.402973,0,0,0,51.91891892,39.04594595,787.402973,4.478378378,2.497297297,445.5213514,16.14054054,13.37567568,836.0345946,0.032432432,0.010810811,9.008918919,4.435135135,4.956756757,927.8372973,45.31351351,23.91081081,517.5972973,11.64324324,8.454054054,739.4164865,39.22702703,12.35135135,314.4981081,11.11081081,6.348648649,465.4624324,5.932432432,1.051351351,180.0851351,5.243243243,1.686486486,185.9735135,0.010810811,0.002702703,6.756756757,0.072972973,0.02972973,64.18918919,13.33513514,3.694594595,294.0691892,0,0,0,0.002702703,0.002702703,0,42.08108108,13.79189189,334.5724324,1.613513514,4.92972973,2865.727027,18.37297297,1.367567568,27.67243243,0.891081081,1.611621622,2.502432432,0.448108108,0.24027027,22.86081081,madhya pradesh,1977,217.2,300.7,369.05,178.1
madhya pradesh,1978,25,6,42.43243243,28.14324324,631.6083784,98.66486486,91.31891892,964.6316216,49.44054054,34.07567568,693.7208108,0,0,0,49.44054054,34.07567568,693.7208108,4.764864865,3.205405405,413.477027,16.1972973,13.69459459,856.6432432,0.032432432,0.010810811,9.008918919,4.589189189,5.056756757,869.0956757,44.08108108,26.79459459,570.6664865,11.65135135,7.305405405,640.5532432,37.49459459,11.36486486,307.9578378,10.30540541,5.443243243,456.9497297,5.510810811,0.718918919,134.8891892,4.772972973,2.062162162,206.8216216,0.010810811,0.002702703,6.756756757,0.089189189,0.032432432,34.45945946,13.5,3.851351351,301.3267568,0,0,0,0,0,0,40.21081081,15.01891892,410.4818919,1.764864865,5.137837838,2555.783784,18.14324324,1.354054054,27.35756757,0.963243243,1.738378378,2.700810811,0.561891892,0.227297297,22.68297297,madhya pradesh,1978,173.45,329,419.35,137.85
madhya pradesh,1979,25,6,41.04324324,9.483783784,255.2659459,80.64054054,58.48108108,736.6391892,56.98378378,30.59459459,516.3102703,0,0,0,56.98378378,30.59459459,516.3102703,4.697297297,0.956756757,138.56,17.11891892,11.94324324,675.5551351,0.02972973,0.008108108,7.371081081,4.251351351,1.762162162,457.43,55.21081081,24.32702703,414.1137838,11.45675676,4.794594595,377.7064865,38.3972973,11.36486486,411.0018919,8.056756757,8.472972973,935.0889189,5.72972973,0.372972973,89.16243243,3.4,0.9,67.59378378,0.005405405,0,0,0.091891892,0.02972973,28.27432432,8.024324324,1.202702703,136.5405405,0,0,0,0,0,0,38.2,9.464864865,209.2513514,1.710810811,3.743243243,1834.618378,16.58108108,1.172972973,27.28648649,0.948108108,1.731621622,2.679459459,0.50027027,0.269459459,22.18324324,madhya pradesh,1979,104,219.05,245.4,49.9
madhya pradesh,1980,25,6,41.32702703,32.27567568,663.6864865,87.82702703,82.48378378,1023.751622,62.77027027,48.25135135,786.4656757,0,0,0,62.77027027,48.25135135,786.4656757,5.364864865,3.264864865,310.0551351,17.81081081,16.26756757,909.347027,0.02972973,0.008108108,7.371081081,5.527027027,6.635135135,1007.678378,45.88648649,28.12972973,575.4843243,12.4972973,6.697297297,549.6524324,37.38648649,11.04864865,395.3897297,7.475675676,8.305405405,968.0035135,5.937837838,0.97027027,160.9705405,4.994594595,3.035135135,405.9618919,0.008108108,0,0,0.086486486,0.02972973,30.40540541,9.77027027,2.572972973,270.8786486,0,0,0,0,0,0,38.78648649,14.2027027,343.0383784,1.389189189,3.97027027,2363.646216,16.01621622,1.237837838,33.05054054,0.931081081,1.908918919,2.838918919,0.568378378,0.29027027,22.34756757,madhya pradesh,1980,252.5,279.9,430.3,113.1
madhya pradesh,1981,25,6,40.92162162,27.47837838,572.1905405,86.46486486,87.29189189,1095.472432,60.22702703,49.80810811,826.5056757,0,0,0,60.22702703,49.80810811,826.5056757,4.686486486,2.140540541,314.4556757,18.09189189,18.4027027,968.3608108,0.02972973,0.008108108,7.371081081,5.07027027,4.564864865,786.5148649,51.53243243,36.31891892,661.3567568,12.98648649,11.92702703,899.0697297,37.98648649,12.75675676,306.7037838,7.583783784,8.078378378,908.2843243,6.424324324,1.240540541,198.5181081,6.375675676,3.716216216,289.952973,0.008108108,0.002702703,9.008918919,0.083783784,0.02972973,34.15243243,9.145945946,2.372972973,279.8718919,0,0,0,0,0,0,44.81621622,20.37027027,425.3075676,1.378378378,3.875675676,2437.944324,16.52432432,1.548648649,47.73702703,0.958648649,2.015135135,2.974324324,0.647837838,0.294324324,22.17054054,madhya pradesh,1981,135.8,302.7,283.55,158.65
madhya pradesh,1982,25,6,39.44594595,26.72432432,684.1543243,88.24054054,97.31891892,1147.781081,57.95675676,40.57837838,632.8997297,0,0,0,57.95675676,40.57837838,632.8997297,4.7,2.759459459,282.9056757,17.72432432,17.6,1035.635135,0.02972973,0.005405405,4.914054054,4.532432432,4.237837838,840.4464865,59.82702703,42.58648649,672.6227027,12.57837838,8.602702703,633.3156757,38.82162162,13.49189189,479.3497297,8.813513514,4.810810811,470.3821622,5.791891892,0.691891892,129.4381081,5.421621622,2.962162162,256.8875676,0.008108108,0.002702703,9.008918919,0.113513514,0.040540541,45.94594595,9.394594595,2.781081081,309.8613514,0,0,0,15.72972973,9.664864865,653.4097297,48.87837838,19.57567568,361.9581081,1.391891892,3.948648649,2547.211351,15.68378378,1.516216216,43.09594595,0.997297297,1.999189189,2.997297297,0.61972973,0.257567568,23.65459459,madhya pradesh,1982,79.5,258.55,485.75,125.05
madhya pradesh,1983,25,6,41.30540541,34.57297297,835.3321622,94.26486486,108.4189189,1191.947027,56.21621622,52.53243243,880.0035135,0,0,0,56.21621622,52.53243243,880.0035135,4.759459459,3.37027027,399.2548649,18.47837838,26.32162162,1290.625405,0.02972973,0.008108108,7.371081081,4.208108108,4.505405405,833.9010811,56.52702703,38.08648649,636.082973,12.52162162,11.4027027,896.8602703,35.57837838,13.95135135,630.3143243,8.843243243,6.691891892,594.3889189,5.772972973,0.694594595,133.8062162,6.254054054,5.108108108,400.377027,0.024324324,0.005405405,14.41432432,0.102702703,0.040540541,35.71432432,9.732432432,3.356756757,365.0875676,0,0,0,16.48108108,11.78918919,696.7491892,53.11891892,29.29459459,498.5481081,1.794594595,5.721621622,2861.089459,15.35675676,1.02972973,34.78324324,1.003783784,2.115405405,3.117567568,0.665135135,0.309189189,23.64432432,madhya pradesh,1983,93.9,294.5,335.45,343.05
madhya pradesh,1984,25,6,39.70810811,19.54864865,587.8778378,93.00540541,99.13783784,1172.619459,54.21081081,43.46756757,851.6810811,0,0,0,54.21081081,43.46756757,851.6810811,4.810810811,3.772972973,444.8872973,19.02162162,26.7972973,1247.384054,0.035135135,0.008108108,18.91891892,3.916216216,3.505405405,815.647027,52.0972973,32.86486486,606.3345946,12.28108108,9.486486486,735.1318919,37.85405405,12.54594595,365.5716216,8.054054054,4.105405405,446.7294595,5.856756757,1.005405405,169.3127027,6.640540541,4.821621622,373.2181081,0.010810811,0.002702703,9.008918919,0.040540541,0.010810811,41.21621622,9.540540541,2.513513514,284.2427027,0,0,0,25.17837838,20.13243243,704.2897297,64.01081081,34.9027027,459.9583784,1.364864865,4.451351351,2650.030811,14.48378378,1.221621622,36.0327027,1.032162162,2.122702703,3.154594595,0.677567568,0.30972973,23.86216216,madhya pradesh,1984,77.35,184.6,565.3,87.2
madhya pradesh,1985,25,6,41.59189189,37.25675676,885.1232432,94.74324324,109.5567568,1193.78027,52.54864865,48.56756757,984.2637838,0,0,0,52.54864865,48.56756757,984.2637838,4.478378378,2.42972973,282.2616216,19.57837838,16.13513514,852.9702703,0.064864865,0.016216216,20.33459459,3.683783784,3.281081081,725.3143243,53.78108108,37.57567568,658.7327027,11.83243243,9.289189189,725.5567568,41.28648649,12.73243243,337.6767568,6.986486486,3.986486486,528.3278378,6.081081081,1.245945946,186.5278378,7.767567568,4.613513514,347.5851351,0.005405405,0,0,0.040540541,0.008108108,23.27324324,10.36486486,2.635135135,282.4724324,0,0,0,28.19189189,21.08378378,699.3386486,65.87837838,35.5972973,466.1581081,0.940540541,3.108108108,2591.854324,14.08378378,1.264864865,37.31810811,0.989459459,2.068378378,3.057297297,0.577297297,0.285405405,24.08486486,madhya pradesh,1985,76.9,313.05,325.55,140.1
madhya pradesh,1986,25,6,41.13783784,26.22972973,661.9924324,85.81891892,101.9459459,1290.288919,51.42162162,35.44864865,757.6840541,0,0,0,51.42162162,35.44864865,757.6840541,4.348648649,3.324324324,374.7183784,19.48648649,18.32162162,939.9218919,0.027027027,0.008108108,8.108108108,3.37027027,3.743243243,845.8394595,51.77027027,34.54054054,655.962973,11.56486486,10.82432432,864.3564865,38.94054054,12.45945946,362.1086486,6.318918919,4.683783784,555.5710811,5.421621622,0.483783784,83.64648649,6.948648649,4.883783784,268.4821622,0.016216216,0.002702703,13.51351351,0.043243243,0.013513514,41.15486486,9.637837838,2.967567568,327.4543243,0,0,0,30.80540541,17.40810811,545.2891892,64.45945946,31.32972973,432.3156757,1.243243243,4.548648649,2879.399459,14.36486486,1.172972973,39.7272973,0.987567568,2.168108108,3.154594595,0.610810811,0.317567568,23.74837838,madhya pradesh,1986,159.1,397.55,241.85,58.05
madhya pradesh,1987,25,6,33.98378378,24.37837838,710.5597297,93.25405405,114.6405405,1299.114324,55.95675676,51.75405405,952.7972973,0,0,0,55.95675676,51.75405405,952.7972973,4.102702703,2.932432432,424.3043243,19.87837838,20.62972973,1099.62973,0.024324324,0.005405405,6.005945946,3.354054054,3.256756757,807.1689189,55.02162162,37.51351351,626.9554054,10.25405405,9.145945946,786.1756757,35.85135135,12.17837838,395.0759459,6.07027027,5.510810811,681.8140541,4.689189189,0.997297297,183.2535135,7.97027027,5.92972973,430.8559459,0.02972973,0.002702703,6.756756757,0.024324324,0.005405405,14.41432432,8.764864865,3.451351351,426.1878378,0,0,0,35.65405405,20.05405405,575.2513514,71.98648649,40.29459459,520.7897297,1.708108108,6.097297297,2704.117027,13.90540541,1.308108108,40.25540541,1.069459459,2.290540541,3.358648649,0.697837838,0.395675676,23.74432432,madhya pradesh,1987,59.95,196.2,335.05,193.55
madhya pradesh,1988,25,6,41.97297297,35.18378378,805.0124324,94.65675676,123.3837838,1427.735946,53.37837838,50.2027027,955.1762162,0,0,0,53.37837838,50.2027027,955.1762162,4.113513514,3.767567568,649.8991892,20.83783784,30.21891892,1268.121892,0.040540541,0.013513514,31.53135135,3.208108108,2.597297297,798.0556757,56.53783784,37.86756757,654.8521622,11.59459459,12.18648649,961.4416216,33.29189189,17.51891892,601.6067568,7.394594595,8.324324324,865.0975676,5.018918919,1.408108108,277.4335135,10.14054054,9.762162162,549.1110811,0.078378378,0.016216216,39.57540541,0.032432432,0.010810811,35.13513514,9.037837838,2.891891892,354.6202703,0,0,0,37.71621622,33.84864865,887.5043243,80.08648649,60.62702703,675.5927027,1.632432432,6.016216216,2737.016486,14.50810811,1.532432432,37.41837838,1.122432432,2.290540541,3.412972973,0.702702703,0.437027027,23.42675676,madhya pradesh,1988,167.45,326.1,308.55,122.9
madhya pradesh,1989,25,6,40.1,27.83513514,702.9913514,84.63243243,102.5027027,1335.94027,47.94594595,47.47837838,997.437027,0.075675676,0.072972973,122.3937838,48.02162162,47.55135135,997.1454054,4.475675676,3.42972973,443.1767568,20.54864865,34.56756757,1445.990541,0.032432432,0.008108108,9.008918919,2.818918919,2.797297297,810.4737838,52.13783784,35.38918919,694.9543243,11.23513514,10.42972973,853.2351351,33.9972973,11.88918919,472.49,8.564864865,6.327027027,646.0197297,5.210810811,1.613513514,308.9924324,9.954054054,8.040540541,474.6602703,0.051351351,0.008108108,11.41135135,0.048648649,0.016216216,68.18189189,8.937837838,3.008108108,361.2397297,0,0,0,47.4027027,38.01081081,733.5589189,89.91891892,60.72972973,598.432973,1.348648649,4.713513514,2688.184595,15.43513514,1.856756757,40.76459459,1.265675676,2.390540541,3.657297297,0.622972973,0.369189189,22.99702703,madhya pradesh,1989,160.1,174.1,364.2,107.2
madhya pradesh,1990,25,6,40.98108108,37.69459459,931.9564865,100.8027027,155.1216216,1667.953514,43.63243243,39.43513514,970.8445946,0.213513514,0.232432432,211.2183784,43.84594595,39.67027027,978.1405405,4.650540541,4.107297297,581.3286486,20.77567568,30.36756757,1194.401892,0,0,0,2.594594595,2.764864865,958.7178378,61.02162162,48.38648649,781.9083784,10.74324324,10.48918919,925.7572973,34.00810811,12.63783784,385.5497297,7.616216216,5.875675676,653.0421622,5.643243243,1.340540541,242.13,13.72459459,13.26918919,671.5581081,0.032432432,0.008108108,49.54945946,0.091891892,0.032432432,72.46378378,8.594594595,2.618918919,326.1710811,0.577837838,0,0,58.01486486,58.96027027,938.8054054,99.07567568,83.01351351,710.1145946,1.021621622,3.62972973,3093.326757,16.35,1.814054054,47.92189189,1.303243243,2.441351351,3.744594595,0.684594595,0.362972973,0,madhya pradesh,1990,238.25,297.75,335.15,294.1
madhya pradesh,1991,25,6,41.05675676,25.35405405,790.7051351,93.23513514,136.8459459,1573.091351,36.51891892,26.51891892,791.1813514,0.132432432,0.091891892,138.2354054,36.65135135,26.61081081,789.7089189,4.250810811,3.12,419.8189189,20.78108108,19.93243243,896.8791892,0,0,0,2.140540541,2.516216216,924.8083784,52.63783784,43.0972973,795.4543243,9.716216216,7.189189189,705.4291892,31.59459459,10.87567568,347.0908108,6.543243243,4.618918919,593.4078378,5.097297297,0.840540541,166.2675676,14.81135135,12.65567568,618.6172973,0.018918919,0.005405405,40.54054054,0.021621622,0.005405405,36.03594595,6.908108108,2.227027027,363.0113514,0.556486486,0.174864865,217.3935135,71.43486486,56.45108108,712.1613514,110.0240541,77.36918919,585.3454054,1.172162162,4.224324324,2958.443243,15.06054054,1.121621622,32.71432432,1.345675676,2.472432432,3.818378378,0.728108108,0.405405405,0,madhya pradesh,1991,97.4,333.5,376.95,45.95
